pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_rade,pl_radeerr1,pl_radeerr2,st_teff,st_rad
K2-225 b,K2-225,2018,Transit,15.8723,3.60929179,0.28022452,-0.22417961,5520.0,1.7
Kepler-1308 b,Kepler-1308,2016,Transit,2.104338119,0.52,0.06,-0.05,3468.0,0.34
Kepler-24 c,Kepler-24,2011,Transit,12.33,2.514,0.098,-0.098,6028.0,1.099
Kepler-404 c,Kepler-404,2014,Transit,14.751166,1.72,0.85,-0.85,5654.0,0.884
Kepler-1254 b,Kepler-1254,2016,Transit,9.99113313,1.55,0.09,-0.12,4985.0,0.75
WASP-135 b,WASP-135,2015,Transit,1.4013794,14.5717,1.00881,-1.00881,5675.0,0.96
HATS-15 b,HATS-15,2016,Transit,1.74748753,12.385945,0.44836,-0.44836,5311.0,0.922
K2-198 d,K2-198,2019,Transit,7.4500177,2.438,0.13,-0.056,5212.9,0.757
WASP-3 b,WASP-3,2007,Transit,1.84683,15.91678,1.90553,-1.90553,6400.0,1.44
Kepler-170 c,Kepler-170,2014,Transit,16.665863,2.86,0.17,-0.17,5679.0,1.035
Kepler-1936 b,Kepler-1936,2021,Transit,126.5569992,3.16615594,,,6501.0,1.854
KELT-1 b,KELT-1,2012,Transit,1.217514,12.442,0.358687,-0.246598,6516.0,1.471
Kepler-640 b,Kepler-640,2016,Transit,22.24813967,2.56,0.08,-0.22,5653.0,0.94
Kepler-1045 b,Kepler-1045,2016,Transit,26.41045478,2.69,0.21,-0.16,5301.0,0.82
Kepler-1862 b,Kepler-1862,2021,Transit,16.05730057,2.203,,,5644.0,0.806
TOI-2227 b,TOI-2227,2026,Transit,4.22175815648,3.09885187,0.25572292,-0.23281105,5889.54,1.20847
Kepler-990 b,Kepler-990,2016,Transit,9.91723428,2.6,0.65,-0.42,5948.0,1.08
Kepler-50 b,Kepler-50,2012,Transit,7.81254,1.71,0.05,-0.1,6225.0,1.58
K2-260 b,K2-260,2018,Transit,2.62669762,18.41635529,0.65012088,-0.81825559,6860.0,1.755
WASP-144 b,WASP-144,2018,Transit,2.2783152,9.52765,0.56045,-0.56045,5200.0,0.81
Kepler-1304 b,Kepler-1304,2016,Transit,16.1288853,2.29,0.19,-0.53,5259.0,0.81
Kepler-1128 b,Kepler-1128,2016,Transit,61.6178167,3.65,0.53,-0.34,5543.0,0.91
Kepler-1537 b,Kepler-1537,2016,Transit,1.444453798,1.18,0.06,-0.09,5079.0,0.77
TIC 139702105 b,TIC 139702105,2026,Transit,6.83601903383,2.45316949,0.29500474,-0.24622913,5742.35,1.25423
HATS-70 b,HATS-70,2019,Transit,1.8882378,15.513256,0.885511,-0.829466,7930.0,1.881
Kepler-1043 b,Kepler-1043,2016,Transit,38.5053398,2.55,0.39,-0.24,5629.0,0.9
NGTS-35 b,NGTS-35,2025,Transit,25.241192,10.9,0.65,-0.65,4717.0,0.753
Kepler-368 c,Kepler-368,2014,Transit,72.379334,3.88,1.08,-1.08,5502.0,2.019
Kepler-479 b,Kepler-479,2016,Transit,12.49341307,2.12,0.09,-0.07,5247.0,0.81
Kepler-1404 b,Kepler-1404,2016,Transit,15.9314739,2.01,0.14,-0.21,5261.0,0.8
Kepler-1987 b,Kepler-1987,2023,Transit,2.345863002,1.23,0.11,-0.09,4769.0,0.714
Kepler-1085 b,Kepler-1085,2016,Transit,219.3217528,7.22,1.77,-0.74,6000.0,1.14
TOI-1728 b,TOI-1728,2020,Transit,3.49151,5.05,0.16,-0.17,3980.0,0.6243
Kepler-28 c,Kepler-28,2011,Transit,8.99,1.857,0.042,-0.042,4499.3,0.664
Kepler-1135 b,Kepler-1135,2016,Transit,76.957857,1.85,0.33,-0.16,5656.0,0.94
Kepler-173 c,Kepler-173,2014,Transit,8.005777,2.43,1.21,-1.21,6031.0,0.949
TOI-6038 A b,TOI-6038 A,2025,Transit,5.8267311,6.41,0.2,-0.16,6110.0,1.648
SPECULOOS-3 b,SPECULOOS-3,2024,Transit,0.71912603,0.977,0.022,-0.022,2800.0,0.123
Kepler-1445 b,Kepler-1445,2016,Transit,10.60052251,0.96,0.2,-0.13,6150.0,1.26
Kepler-796 b,Kepler-796,2016,Transit,6.40087618,1.3,0.36,-0.22,5475.0,1.09
WASP-52 b,WASP-52,2012,Transit,1.7497798,14.24,0.34,-0.34,5000.0,0.79
Kepler-1095 b,Kepler-1095,2016,Transit,4.27103091,1.21,0.2,-0.12,5658.0,0.92
Kepler-1105 b,Kepler-1105,2016,Transit,4.421572182,2.01,0.06,-0.25,4299.0,0.68
LP 791-18 d,LP 791-18,2023,Transit,2.75485,1.032,0.044,-0.043,2960.0,0.182
TIC 257060897 b,TIC 257060897,2021,Transit,3.66003639,17.26183028,0.48198617,-0.50440413,5993.0,1.863
Kepler-181 b,Kepler-181,2014,Transit,3.137873,1.27,0.62,-0.62,5333.0,0.749
Kepler-1748 b,Kepler-1748,2021,Transit,5.823520184,2.71275017,,,5774.0,0.864
K2-29 b,K2-29,2016,Transit,3.2588321,13.33871,0.22418,-0.22418,5358.0,0.86
Kepler-1347 b,Kepler-1347,2016,Transit,14.00947528,1.03,0.06,-0.05,5193.0,0.79
Kepler-336 d,Kepler-336,2014,Transit,20.678772,2.37,0.48,-0.48,5867.0,1.304
OGLE-TR-56 b,OGLE-TR-56,2002,Transit,1.2119189,15.278,1.031,-1.009,6050.0,1.363
Kepler-1616 b,Kepler-1616,2016,Transit,6.76284377,1.02,0.47,-0.15,6266.0,1.34
Kepler-37 d,Kepler-37,2013,Transit,39.7922622,2.03,0.03,-0.039,5357.0,0.789
TOI-776 b,TOI-776,2020,Transit,8.24662,1.798,0.078,-0.077,3725.0,0.547
Kepler-719 b,Kepler-719,2016,Transit,5.007317779,8.52,1.83,-0.9,5777.0,0.98
HAT-P-28 b,HAT-P-28,2011,Transit,3.257215,13.585,1.267,-0.919,5680.0,1.103
Kepler-667 b,Kepler-667,2016,Transit,41.43962808,4.73,0.39,-0.28,5327.0,0.87
Kepler-772 b,Kepler-772,2016,Transit,12.99207337,1.82,0.37,-0.24,5714.0,1.11
Kepler-4 b,Kepler-4,2009,Transit,3.21346,4.002,0.213,-0.213,5857.0,1.487
WASP-56 b,WASP-56,2012,Transit,4.6171,10.53646,1.00881,-1.00881,5600.0,0.96
Kepler-557 b,Kepler-557,2016,Transit,3.705989551,2.67,0.8,-0.38,6068.0,1.16
Kepler-374 c,Kepler-374,2014,Transit,3.282807,1.1,0.57,-0.57,5977.0,0.911
Kepler-186 f,Kepler-186,2014,Transit,129.9441,1.17,0.08,-0.08,3755.0,0.523
Kepler-351 c,Kepler-351,2014,Transit,57.24809,3.19,1.55,-1.55,5643.0,0.854
TOI-5007 b,TOI-5007,2026,Transit,2.543371,11.07447293,0.3474784,-0.3474784,3793.0,0.656
EPIC 206024342 d,EPIC 206024342,2021,Transit,14.647531,2.6,0.9,-0.9,5724.0,1.1
GPX-1 b,GPX-1,2021,Transit,1.744579,16.47720163,1.12089807,-1.12089807,7000.0,1.56
EPIC 249893012 b,EPIC 249893012,2020,Transit,3.5951,1.95,0.09,-0.08,5430.0,1.71
K2-221 b,K2-221,2018,Transit,2.399094,1.67890272,0.1668616,-0.09566216,5716.0,0.947599
Kepler-310 d,Kepler-310,2014,Transit,92.876125,2.47,1.15,-1.15,5797.0,0.876
Kepler-1585 b,Kepler-1585,2016,Transit,3.5827463,1.79,0.25,-0.16,5538.0,0.91
TOI-6041 b,TOI-6041,2025,Transit,26.04945,4.55,0.18,-0.17,5445.0,0.879
Kepler-161 c,Kepler-161,2014,Transit,7.06424,2.05,0.15,-0.15,5078.0,0.806
Kepler-553 c,Kepler-553,2016,Transit,328.24017,11.57887706,0.35868738,-0.28022452,5191.0,0.902
HIP 9618 c,HIP 9618,2023,Transit,52.56363,3.42855926,0.0971864,-0.08596176,5649.0,0.9593
Kepler-1169 b,Kepler-1169,2016,Transit,6.11009134,0.94,0.06,-0.06,6191.0,1.23
Kepler-861 b,Kepler-861,2016,Transit,3.949631375,2.28,0.12,-0.13,5047.0,0.78
TOI-269 b,TOI-269,2021,Transit,3.6977104,2.77,0.12,-0.12,3514.0,0.398
K2-115 b,K2-115,2017,Transit,20.2729914,11.80305668,0.33626942,-0.31385146,5870.0,0.855
Kepler-489 b,Kepler-489,2016,Transit,17.276296119,7.72,0.17,-0.2,5014.0,0.76
Kepler-839 b,Kepler-839,2016,Transit,37.8144514,2.57,0.41,-0.25,6058.0,1.31
TOI-6393 b,TOI-6393,2026,Transit,9.53176110329,2.75958542,0.35078393,-0.28229752,5008.2,0.766023
K2-342 b,K2-342,2021,Transit,11.561052,2.03,0.13,-0.09,5920.0,1.09
TOI-5542 b,TOI-5542,2022,Transit,75.12375,11.30986153,0.40352331,-0.39231432,5700.0,1.058
Kepler-960 b,Kepler-960,2016,Transit,3.12686223,2.29,0.07,-0.25,4755.0,0.72
Kepler-261 c,Kepler-261,2014,Transit,24.570858,2.0,0.14,-0.14,5098.0,0.794
Kepler-348 b,Kepler-348,2014,Transit,7.05677,1.52,0.29,-0.29,6177.0,1.359
Kepler-1386 b,Kepler-1386,2016,Transit,6.73972381,1.24,0.38,-0.13,5733.0,1.03
Kepler-528 b,Kepler-528,2016,Transit,19.78297415,2.08,0.29,-0.19,5807.0,1.06
TOI-5573 b,TOI-5573,2025,Transit,8.79758977,9.75,0.47,-0.47,3790.0,0.594
HATS-26 b,HATS-26,2016,Transit,3.3023881,19.61575,2.35389,-2.35389,6071.0,2.04
Kepler-1533 b,Kepler-1533,2016,Transit,308.5471,3.46,1.49,-0.68,6431.0,1.51
Kepler-102 c,Kepler-102,2014,Transit,7.071392,0.567,0.028,-0.028,4909.0,0.724
Kepler-215 e,Kepler-215,2014,Transit,68.16101,1.75,0.41,-0.41,5739.0,1.027
Kepler-394 b,Kepler-394,2014,Transit,8.005013,1.6,0.82,-0.82,6402.0,1.132
Kepler-820 b,Kepler-820,2016,Transit,127.8338098,6.09,2.68,-0.89,6260.0,1.36
K2-259 b,K2-259,2018,Transit,15.48043,2.32,0.2,-0.17,6059.0,1.13
Kepler-1942 b,Kepler-1942,2021,Transit,4.626049995,2.1170287,,,5834.0,0.797
Kepler-416 c,Kepler-416,2014,Transit Timing Variations,12.209,2.352,0.081,-0.081,5718.0,1.075
Kepler-401 c,Kepler-401,2014,Transit,47.318218,2.15,0.4,-0.4,6117.0,1.333
Kepler-769 c,Kepler-769,2016,Transit,15.9870174,1.79,0.76,-0.27,6186.0,1.28
Kepler-417 b,Kepler-417,2014,Transit Timing Variations,12.331,2.31,0.86,-0.17,5177.0,0.806
Kepler-1483 b,Kepler-1483,2016,Transit,9.5085156,1.52,0.66,-0.3,6337.0,1.4
Kepler-608 b,Kepler-608,2016,Transit,6.412515037,3.64,0.72,-0.44,5820.0,1.01
Kepler-59 b,Kepler-59,2012,Transit,11.8681707,1.1,,,6074.0,0.94
Kepler-193 b,Kepler-193,2014,Transit,11.38848,2.39,1.08,-1.08,6335.0,1.147
Kepler-888 b,Kepler-888,2016,Transit,70.6979061,1.76,0.08,-0.06,5875.0,0.9
NGTS-3 A b,NGTS-3 A,2018,Transit,1.6753728,16.58932,4.14733,-4.14733,5600.0,0.93
Kepler-1972 b,Kepler-1972,2022,Transit,7.54425,0.802,0.042,-0.041,5818.0,1.384
EPIC 206024342 b,EPIC 206024342,2019,Transit,4.50756,1.7,0.59,-0.31,5724.0,0.823
Kepler-799 c,Kepler-799,2021,Transit,15.19419956,2.78068551,,,5588.0,1.593
Kepler-228 d,Kepler-228,2014,Transit,11.094286,4.04,1.85,-1.85,6043.0,1.014
Kepler-1875 b,Kepler-1875,2021,Transit,34.45859909,3.22686692,,,6161.0,0.862
Kepler-326 d,Kepler-326,2014,Transit,6.766888,1.21,0.09,-0.09,5105.0,0.801
Kepler-1642 b,Kepler-1642,2016,Transit,12.2057513,3.2,0.34,-0.25,5355.0,0.84
K2-355 b,K2-355,2021,Transit,5.7385647,2.25,0.22,-0.16,5790.0,0.92
K2-231 b,K2-231,2018,Transit,13.841901,2.5,0.2,-0.2,5695.0,0.95
Kepler-125 c,Kepler-125,2014,Transit,5.774464,0.74,0.05,-0.05,3810.0,0.512
Kepler-174 c,Kepler-174,2014,Transit,44.000529,1.49,0.09,-0.09,4880.0,0.622
K2-162 b,K2-162,2018,Transit,9.45889,1.44,0.11,-0.07,4842.0,0.69
WASP-1 b,WASP-1,2007,Transit,2.5199454,16.623,0.269,-0.381,6110.0,1.47
Wendelstein-1 b,Wendelstein-1,2020,Transit,2.663416,11.5609626,0.0683749,-0.0683749,4251.0,0.61
Kepler-1752 b,Kepler-1752,2021,Transit,56.35850143,4.54060463,,,5446.0,0.821
KOI-351 f,KOI-351,2013,Transit,124.9144,2.88,0.52,-0.52,6080.0,1.2
K2-138 d,K2-138,2017,Transit,5.40479,2.39,0.104,-0.084,5356.3,0.863
Kepler-1615 b,Kepler-1615,2016,Transit,47.3126192,2.06,0.48,-0.58,5865.0,1.05
Kepler-1289 b,Kepler-1289,2016,Transit,7.99019627,1.52,0.49,-0.24,6080.0,1.17
WASP-41 b,WASP-41,2011,Transit,3.0524,12.3299,0.56045,-0.56045,5545.0,0.83
TOI-1136 d,TOI-1136,2022,Transit,12.5199,4.627,0.077,-0.072,5770.0,0.968
Kepler-963 c,Kepler-963,2024,Transit,0.919783,0.6,0.2,-0.2,5169.47,0.928
Kepler-327 d,Kepler-327,2014,Transit,13.969457,1.73,0.1,-0.1,3799.0,0.492
Kepler-722 c,Kepler-722,2016,Transit,105.144749,2.82,0.56,-0.33,5863.0,1.05
K2-415 b,K2-415,2023,Transit,4.0179694,1.015,0.051,-0.0051,3173.0,0.1965
TOI-1803 b,TOI-1803,2025,Transit,6.293287,2.99,0.08,-0.08,4687.0,0.715
K2-169 b,K2-169,2018,Transit,6.380803,1.27328671,0.10733117,-0.07695112,5548.0,0.919053
TOI-2485 b,TOI-2485,2024,Transit,11.23479,12.1393261,0.50440413,-0.50440413,6016.4,1.72
HATS-28 b,HATS-28,2016,Transit,3.1810781,13.383546,0.78463,-0.78463,5498.0,0.922
Kepler-1186 b,Kepler-1186,2016,Transit,16.07677615,2.23,0.36,-0.22,5635.0,0.93
Kepler-618 b,Kepler-618,2016,Transit,3.595769645,2.6,0.78,-0.41,5860.0,1.08
K2-405 b,K2-405,2022,Transit,3.435471,4.569,0.085,-0.123,4927.0,0.765
WASP-192 b,WASP-192,2019,Transit,2.8786765,13.78707,0.89672,-0.89672,5910.0,1.32
Kepler-342 d,Kepler-342,2014,Transit,39.459357,2.49,0.48,-0.48,6175.0,1.472
HD 108236 b,HD 108236,2020,Transit,3.795963,1.615,0.051,-0.051,5660.0,0.877
TOI-1758 b,TOI-1758,2024,Transit,20.705074685,3.62,0.337,-0.269,5169.0,0.81
HR 858 d,HR 858,2019,Transit,11.230511,2.001,0.063,-0.064,6354.0,1.258
Kepler-979 b,Kepler-979,2016,Transit,8.0880135,2.72,0.42,-0.23,5310.0,0.83
TOI-1135 b,TOI-1135,2024,Transit,8.0277327,9.91994792,0.31385146,-0.31385146,6320.0,1.202
TOI-270 b,TOI-270,2019,Transit,3.35992,1.28,0.05,-0.04,3506.0,0.38
TOI-2193 A b,TOI-2193 A,2022,Transit,2.1225735,19.83989584,,,5966.0,1.248
Kepler-1492 b,Kepler-1492,2016,Transit,16.75255007,1.49,0.28,-0.16,4712.0,0.72
K2-16 b,K2-16,2015,Transit,7.6188,2.02,0.24,-0.24,4742.0,0.66
DS Tuc A b,DS Tuc A,2019,Transit,8.138268,5.7,0.17,-0.17,5428.0,0.964
HATS-74 A b,HATS-74 A,2021,Transit,1.73185606,11.56766808,0.23538859,-0.23538859,3776.9,0.5758
TOI-4479 b,TOI-4479,2022,Transit,1.1589,2.82,0.65,-0.63,3400.0,0.451
Kepler-222 d,Kepler-222,2014,Transit,28.081912,3.69,1.63,-1.63,5433.0,0.869
Kepler-1568 b,Kepler-1568,2016,Transit,20.925392,1.3,0.21,-0.15,5956.0,1.19
Kepler-1207 b,Kepler-1207,2016,Transit,13.68237119,1.62,0.51,-0.18,5909.0,1.06
HATS-23 b,HATS-23,2017,Transit,2.1605156,20.84874,3.3627,-4.4836,5780.0,1.199
Kepler-1636 b,Kepler-1636,2016,Transit,425.47785,3.23,0.76,-0.35,5797.0,1.02
K2-207 b,K2-207,2018,Transit,12.48749,2.60585269,0.36979751,-0.20931396,5522.0,0.928158
K2-52 b,K2-52,2016,Transit,3.535055,18.0,2.2,-2.2,7147.0,2.192
Kepler-1822 b,Kepler-1822,2021,Transit,22.13339996,2.64755943,,,5165.0,0.702
HD 189733 b,HD 189733,2005,Radial Velocity,2.21857567,12.66617,0.11209,-0.11209,5052.0,0.75
Kepler-164 c,Kepler-164,2014,Transit,10.945723,2.73,0.52,-0.52,5888.0,1.148
Kepler-712 b,Kepler-712,2016,Transit,21.02247699,3.41,0.14,-0.11,5148.0,0.78
Kepler-208 c,Kepler-208,2014,Transit,7.466623,1.39,0.26,-0.26,6092.0,1.314
TIC 38828280 b,TIC 38828280,2026,Transit,4.85558984762,2.62701629,0.83334438,-0.32055784,5046.63,0.741147
K2-192 b,K2-192,2018,Transit,4.162817,1.52,0.13,-0.13,5222.0,0.81
Kepler-1123 b,Kepler-1123,2016,Transit,4.33946454,1.67,0.25,-0.11,5500.0,0.9
HD 114082 b,HD 114082,2022,Radial Velocity,109.75,11.2089807,0.33626942,-0.33626942,6651.0,1.49
TOI-1238 b,TOI-1238,2022,Transit,0.764597,1.21,0.11,-0.1,4089.0,0.58
K2-282 b,K2-282,2018,Transit,4.169783,2.5,0.2,-0.1,5499.0,1.0
Kepler-38 b,Kepler-38,2012,Transit,105.599,4.3,0.11,-0.11,5623.0,1.752
WASP-133 b,WASP-133,2016,Transit,2.176423,13.56289,0.56045,-0.56045,5700.0,1.44
HAT-P-1 b,HAT-P-1,2006,Transit,4.46529976,14.784671,0.212971,-0.212971,5980.0,1.174
TIC 46432937 b,TIC 46432937,2024,Transit,1.44044527,13.31626907,0.33626942,-0.33626942,3572.0,0.5299
Kepler-255 d,Kepler-255,2016,Transit,1.045622658,1.32,0.14,-0.1,5431.0,0.86
Kepler-167 b,Kepler-167,2014,Transit,4.3931539,1.718,0.07,-0.07,4884.0,0.749
Kepler-483 b,Kepler-483,2016,Transit,30.229104,3.21,0.68,-0.43,6346.0,1.47
BD+20 594 b,BD+20 594,2016,Transit,41.6855,2.57807,0.11209,-0.11209,5766.0,1.08
Kepler-1243 b,Kepler-1243,2016,Transit,16.8320729,1.75,0.28,-0.17,5667.0,0.94
Kepler-1494 b,Kepler-1494,2016,Transit,91.080482,3.07,0.46,-0.57,5659.0,0.94
Kepler-186 e,Kepler-186,2014,Transit,22.407704,1.27,0.15,-0.14,3788.0,0.472
TIC 87422071 b,TIC 87422071,2026,Transit,11.364929,10.8615023,0.97518132,-0.94155438,6150.0,1.489
Kepler-116 b,Kepler-116,2014,Transit,5.968734,3.42,0.65,-0.65,6142.0,1.454
K2-284 b,K2-284,2018,Transit,4.795069,2.78,0.14,-0.12,4140.0,0.607
LP 714-47 b,LP 714-47,2020,Transit,4.052037,4.7,0.3,-0.3,3950.0,0.584
Kepler-1958 b,Kepler-1958,2021,Transit,9.328619957,2.05124311,,,5749.0,0.864
Kepler-74 b,Kepler-74,2013,Transit,7.340711,10.76,0.22,-0.22,6000.0,1.12
K2-347 b,K2-347,2021,Transit,7.187257,2.41,0.11,-0.1,4599.0,0.63
Kepler-87 c,Kepler-87,2013,Transit,191.2318,6.14,0.29,-0.29,5600.0,1.82
Kepler-812 b,Kepler-812,2016,Transit,10.11716531,3.55,1.35,-0.68,6761.0,1.71
Kepler-80 e,Kepler-80,2014,Transit,4.64489,1.6,0.08,-0.07,4540.0,0.678
K2-383 b,K2-383,2022,Transit,1.865962,1.564,0.118,-0.106,5129.0,0.804
TOI-2266 b,TOI-2266,2024,Transit,2.326318,1.54,0.09,-0.09,3200.0,0.24
WASP-23 b,WASP-23,2010,Transit,2.9444256,10.783,0.527,-0.628,5150.0,0.765
Kepler-1265 b,Kepler-1265,2016,Transit,6.49441289,1.35,0.07,-0.13,4630.0,0.69
NGTS-1 b,NGTS-1,2017,Transit,2.647298,14.90797,6.83749,-3.69897,3916.0,0.573
Kepler-686 b,Kepler-686,2016,Transit,1.594745463,12.15,1.97,-1.01,5649.0,0.92
Kepler-1187 b,Kepler-1187,2016,Transit,18.87064068,2.61,0.51,-0.28,5975.0,1.09
K2-400 b,K2-400,2022,Transit,3.865053,1.163,0.051,-0.049,3578.0,0.382
Kepler-164 e,Kepler-164,2023,Transit,94.886902,4.24,0.69,-0.56,5888.0,1.097
Kepler-184 b,Kepler-184,2014,Transit,10.687576,2.36,1.33,-1.33,5788.0,0.873
HD 332231 b,HD 332231,2020,Transit,18.712024,9.07303305,0.18720815,-0.17534239,6128.0,1.266
TOI-1199 b,TOI-1199,2024,Transit,3.671463,10.5140239,0.28022452,-0.28022452,5710.0,1.45
TOI-4961 b,TOI-4961,2025,Transit,7.479182,12.34108775,0.45956821,-0.43715025,5380.0,0.912
Kepler-75 b,Kepler-75,2013,Transit,8.8849116,11.77,0.34,-0.34,5200.0,0.89
HAT-P-3 b,HAT-P-3,2007,Transit,2.8997,10.53646,0.78463,-0.78463,5185.0,0.87
Kepler-233 c,Kepler-233,2014,Transit,60.418955,2.71,0.78,-0.78,5360.0,0.758
Kepler-1834 c,Kepler-1834,2023,Transit,0.766691517,1.22,0.05,-0.08,4821.0,0.788
Kepler-207 c,Kepler-207,2014,Transit,3.071571,1.5,0.29,-0.29,5920.0,1.588
Kepler-118 c,Kepler-118,2014,Transit,20.17202,7.68,3.43,-3.43,5274.0,1.094
HATS-55 b,HATS-55,2019,Transit,4.2042001,14.022459,0.291434,-0.291434,6214.0,1.126
Kepler-822 b,Kepler-822,2016,Transit,3.222969273,1.77,0.41,-0.21,5928.0,1.08
Kepler-292 e,Kepler-292,2014,Transit,11.97901,2.67,0.35,-0.35,5299.0,0.826
Kepler-444 e,Kepler-444,2015,Transit,7.743493,0.546,0.017,-0.015,5046.0,0.752
Kepler-654 b,Kepler-654,2016,Transit,13.72465129,2.07,0.37,-0.26,5865.0,1.11
Kepler-864 b,Kepler-864,2016,Transit,5.83376092,2.4,0.63,-0.22,5754.0,1.0
Kepler-1628 b,Kepler-1628,2016,Transit,76.378033,6.43,0.94,-0.51,3724.0,0.52
Kepler-944 b,Kepler-944,2016,Transit,43.3167737,2.63,0.27,-0.21,5409.0,0.83
Kepler-322 b,Kepler-322,2014,Transit,1.653888,1.01,0.11,-0.11,5388.0,0.89
TOI-6677 b,TOI-6677,2026,Transit,5.45060661625,5.83507112,0.48105878,-0.45960389,6572.28,1.57167
Kepler-1394 b,Kepler-1394,2016,Transit,3.93766373,1.39,0.2,-0.22,6481.0,2.55
Kepler-1672 b,Kepler-1672,2020,Transit,150.878,2.97022762,,,6131.95,1.08841
TOI-5489 c,TOI-5489,2025,Transit,4.92126,1.28,0.07,-0.07,3547.0,0.42
Kepler-1744 b,Kepler-1744,2021,Transit,37.10110092,3.76754004,,,5986.0,0.85
TOI-4515 b,TOI-4515,2024,Transit,15.266446,12.17,0.43,-0.43,5433.0,0.86
Ross 176 b,Ross 176,2025,Transit,5.0066338,1.84,0.08,-0.08,4041.0,0.569
CoRoT-31 b,CoRoT-31,2020,Transit,4.62941,16.36514,3.3627,-3.3627,5700.0,2.15
TOI-1775 b,TOI-1775,2024,Transit,10.2405549,8.04728896,0.14337937,-0.12772169,5284.0,0.8288
HAT-P-18 b,HAT-P-18,2010,Transit,5.508023,11.153,0.583,-0.583,4803.0,0.749
K2-350 c,K2-350,2016,Transit,19.991944,2.74,0.25,-0.18,5789.0,1.04
Kepler-129 c,Kepler-129,2014,Transit,82.2,2.52,0.07,-0.07,5770.0,1.653
Kepler-1267 b,Kepler-1267,2016,Transit,13.0313945,3.01,0.95,-0.45,6096.0,1.2
Kepler-1795 b,Kepler-1795,2021,Transit,13.36019993,1.66301611,,,4500.0,0.688
Kepler-903 c,Kepler-903,2016,Transit,62.9228557,2.53,0.4,-0.45,5682.0,0.97
TOI-5713 b,TOI-5713,2024,Transit,10.441989,1.77,0.17,-0.14,3225.0,0.2992
K2-285 b,K2-285,2018,Transit,3.471745,2.59,0.06,-0.06,4975.0,0.787
TOI-4184 b,TOI-4184,2023,Transit,4.9019804,2.43,0.21,-0.21,3238.0,0.2347
Kepler-220 c,Kepler-220,2014,Transit,9.034199,1.57,0.09,-0.09,4632.0,0.666
Kepler-880 b,Kepler-880,2016,Transit,7.71468975,2.66,1.05,-0.44,6761.0,1.74
HD 35843 c,HD 35843,2025,Transit,46.9622,2.54,0.08,-0.07,5666.0,0.897
HATS-68 b,HATS-68,2018,Transit,3.5862202,13.809488,0.437151,-0.325061,6147.0,1.748
Kepler-324 b,Kepler-324,2014,Transit,4.385315,1.14,0.11,-0.11,5194.0,0.84
Kepler-1547 b,Kepler-1547,2016,Transit,0.692979676,0.9,0.28,-0.12,6078.0,1.18
Kepler-116 c,Kepler-116,2014,Transit,13.07163,2.3,0.44,-0.44,6142.0,1.454
Kepler-1076 b,Kepler-1076,2016,Transit,6.14727918,0.8,0.04,-0.03,4868.0,0.74
Kepler-170 b,Kepler-170,2014,Transit,7.930592,3.2,0.22,-0.22,5679.0,1.035
Kepler-530 b,Kepler-530,2016,Transit,39.30941904,3.01,0.17,-0.1,5697.0,0.89
Kepler-1596 b,Kepler-1596,2016,Transit,66.373379,1.9,0.25,-0.17,5706.0,0.92
Kepler-396 c,Kepler-396,2013,Transit,88.505,5.3,1.95,-0.99,5656.0,1.06
WASP-88 b,WASP-88,2014,Transit,4.954,16.36514,2.35389,-2.35389,6430.0,1.8
Kepler-1438 b,Kepler-1438,2016,Transit,2.31942009,0.94,0.19,-0.1,5530.0,0.96
TOI-157 b,TOI-157,2020,Transit,2.0845435,14.414774,0.257807,-0.22418,5404.0,1.167
K2-114 b,K2-114,2017,Transit,11.390931,10.59248676,0.32506044,-0.31385146,4899.0,0.832
Kepler-100 b,Kepler-100,2014,Transit,6.88734,1.34,0.12,-0.12,5837.0,1.51
Kepler-265 c,Kepler-265,2014,Transit,17.028937,2.63,0.55,-0.55,5835.0,1.103
K2-190 b,K2-190,2018,Transit,10.098858,1.35673729,0.17627893,-0.1018145,5631.0,0.912206
Kepler-1921 c,Kepler-1921,2023,Transit,3.15722086,1.41,0.33,-0.57,6120.0,2.0
CoRoT-19 b,CoRoT-19,2011,Transit,3.89713,14.46,0.34,-0.34,6090.0,1.65
Kepler-788 b,Kepler-788,2016,Transit,8.39846269,2.55,0.9,-0.4,6159.0,1.23
K2-390 b,K2-390,2022,Transit,3.312792,4.662,0.313,-0.343,5558.0,0.966
WASP-69 b,WASP-69,2014,Transit,3.86813881,11.21,0.22,-0.22,4792.0,0.801
Kepler-336 b,Kepler-336,2014,Transit,2.024823,1.02,0.19,-0.19,5867.0,1.304
Kepler-154 b,Kepler-154,2014,Transit,33.040532,2.26,0.44,-0.44,5690.0,1.001
Kepler-1225 b,Kepler-1225,2016,Transit,7.01075434,1.82,0.61,-0.24,6140.0,1.19
Kepler-1708 b,Kepler-1708,2021,Transit,737.1131,9.96,0.6,-0.59,6157.0,1.117
Kepler-332 c,Kepler-332,2014,Transit,15.995622,1.09,0.08,-0.08,4955.0,0.72
WASP-173 A b,WASP-173 A,2018,Transit,1.38665318,13.4508,0.67254,-0.67254,5800.0,1.11
TOI-4010 b,TOI-4010,2023,Transit,1.348335,3.02,0.08,-0.08,4960.0,0.83
WASP-71 b,WASP-71,2012,Transit,2.90367,13.22662,1.34508,-1.34508,6050.0,1.82
Kepler-66 b,Kepler-66,2013,Transit,17.815815,2.8,0.16,-0.16,5962.0,0.966
