bp_rp_approx,absolute_g_approx,pixel_x,pixel_y
1.261216577540107,6.316208791208791,347,331
1.2945721925133689,6.316208791208791,352,331
1.3079144385026737,6.316208791208791,354,331
1.3212566844919786,6.316208791208791,356,331
1.2478743315508023,6.34065934065934,345,332
1.261216577540107,6.34065934065934,347,332
1.3012433155080214,6.34065934065934,353,332
1.3145855614973263,6.34065934065934,355,332
1.4746925133689839,6.34065934065934,379,332
1.2412032085561497,6.365109890109891,344,333
1.2545454545454546,6.365109890109891,346,333
1.2678877005347595,6.365109890109891,348,333
1.4680213903743318,6.365109890109891,378,333
1.4813636363636364,6.365109890109891,380,333
1.2478743315508023,6.38956043956044,345,334
1.261216577540107,6.38956043956044,347,334
1.4680213903743318,6.38956043956044,378,334
1.4813636363636364,6.38956043956044,380,334
1.4613502673796792,6.41401098901099,377,335
1.4746925133689839,6.41401098901099,379,335
1.4880347593582886,6.41401098901099,381,335
1.4746925133689839,6.438461538461539,379,336
1.3145855614973263,6.487362637362637,355,338
1.3279278074866312,6.487362637362637,357,338
1.3145855614973263,6.511813186813187,355,339
1.3279278074866312,6.511813186813187,357,339
1.3946390374331552,6.511813186813187,367,339
1.40798128342246,6.511813186813187,369,339
1.3145855614973263,6.536263736263736,355,340
1.3279278074866312,6.536263736263736,357,340
1.341270053475936,6.536263736263736,359,340
1.3946390374331552,6.536263736263736,367,340
1.40798128342246,6.536263736263736,369,340
1.3079144385026737,6.560714285714286,354,341
1.3212566844919786,6.560714285714286,356,341
1.3345989304812835,6.560714285714286,358,341
1.3479411764705882,6.560714285714286,360,341
1.3946390374331552,6.560714285714286,367,341
1.40798128342246,6.560714285714286,369,341
1.3145855614973263,6.585164835164835,355,342
1.3279278074866312,6.585164835164835,357,342
