id,ra,dec,x,y,use_phot,flag_eazy,flag_star,flag_artifact,flag_nearbcg,nusefilt,z_phot,z_phot_chi2,z025,z160,z500,z840,z975,z_spec,mu,mu_low_68,mu_high_68,flux_radius,iso_area,use_aper,f_f090w,e_f090w,w_f090w,f_f115w,e_f115w,w_f115w,f_f150w,e_f150w,w_f150w,f_f200w,e_f200w,w_f200w,f_f277w,e_f277w,w_f277w,f_f356w,e_f356w,w_f356w,f_f444w,e_f444w,w_f444w
60187,3.511832,-30.33943,12917.49,11510.5,1,1,0,0,0,9,11.23288,15.02541,0.5077181,2.798055,9.644429,14.02588,18.07381,,1.299078,1.295124,1.313196,0.1111714,0.0064,0.32,-0.2807903,0.1923095,0.3810368,0.07302168,0.2082461,0.4279773,-0.07396103,0.2459213,0.4078142,0.2995605,0.1571783,0.6060137,0.2657538,0.1389983,0.5191913,0.3121636,0.1644403,0.2805287,0.5725835,0.1368477,0.4012127
60205,3.466444,-30.33938,16442.97,11511.9,1,1,0,0,0,8,8.734923,2.430715,0.5091963,2.231954,7.986614,9.545053,11.98684,,1.220635,1.202759,1.22214,0.1638899,0.024,0.32,-0.1052782,0.2832392,0.3121436,0.2211924,0.2818497,0.4151759,0.7966667,0.3314707,0.3988936,0.2573152,0.2730156,0.3569318,0.6595215,0.2334298,0.3271347,0.4646655,0.2166529,0.2871824,1.431742,0.180435,0.4101105
60241,3.477123,-30.33936,15613.5,11513.99,1,1,0,0,0,9,6.168793,2.811396,0.4098154,2.744882,7.287924,17.31952,19.57189,,1.232204,1.216821,1.232926,0.1456834,0.0064,0.32,0.1294905,0.2828958,0.3242975,0.4540277,0.2967545,0.3881578,-0.1131522,0.3361753,0.4019308,-0.1678802,0.3004924,0.3053717,0.1877248,0.228314,0.3544129,0.693669,0.208959,0.3199634,1.059903,0.1788141,0.432787
60253,3.582065,-30.33939,7462.173,11516.31,1,1,0,0,0,20,6.675567,23.44389,1.317925,6.271035,6.678775,7.463159,19.39039,,1.506146,1.491075,1.550124,0.1023569,0.0096,0.32,-0.06186642,0.17873,0.4477523,-0.03212158,0.2312862,0.3521595,0.2623057,0.1902815,0.6913947,0.105734,0.184194,0.4479002,0.1228568,0.1568424,0.413889,0.8924813,0.1211255,0.5247925,0.2370492,0.2165677,0.1626023
60272,3.46655,-30.3393,16434.72,11519.2,1,1,0,0,0,9,7.20733,1.422582,0.343614,1.527713,5.967137,9.296908,16.48741,,1.218439,1.200831,1.220852,0.1011375,0.024,0.32,-0.0298552,0.194448,0.3119135,0.4250214,0.1907439,0.4269192,0.1128975,0.2275032,0.3987974,0.2458062,0.1843083,0.3688503,0.2823176,0.1576974,0.3375748,0.4600895,0.1437855,0.3070692,0.816375,0.1265298,0.3927681
60312,3.473928,-30.33924,15861.68,11524.88,1,1,0,0,0,9,11.49775,3.685925,0.7840074,3.730251,10.86812,12.77391,14.63515,,1.23406,1.219384,1.237647,0.1160583,0.0128,0.32,-0.2357226,0.203758,0.3198478,0.04185596,0.2026677,0.4258039,0.2773515,0.2395848,0.4048931,0.730978,0.1966276,0.3649074,0.4551598,0.1772729,0.3007917,0.4347269,0.1622316,0.2715984,0.5879114,0.1334506,0.3975694
60322,3.465521,-30.33924,16514.69,11524.3,1,1,0,0,0,9,12.13195,4.081575,0.3554817,2.822372,11.74475,14.04709,15.5769,,1.221807,1.205283,1.225953,0.4803949,0.0304,0.32,-0.5027465,0.8555661,0.3444592,1.279021,0.8828108,0.4261041,0.523735,1.064271,0.3896071,3.033572,0.9407687,0.3026763,3.060534,0.7115749,0.3544718,1.718413,0.6578004,0.3136767,2.361442,0.5411063,0.4591566
60332,3.481663,-30.33922,15260.86,11527.25,1,1,0,0,0,9,10.00629,3.043621,0.4999002,2.405024,8.736995,13.29587,18.71722,,1.244408,1.230966,1.248816,0.1587124,0.0112,0.32,-0.08549877,0.2862594,0.3526907,-0.2424162,0.3054,0.4081141,0.05878627,0.3516969,0.4089429,0.3913164,0.2867607,0.3733991,0.2927874,0.2710528,0.2800165,0.4608171,0.2241826,0.3095533,1.104544,0.1879897,0.4360401
60343,3.509926,-30.33929,13065.55,11522.85,1,1,0,0,0,9,14.09915,18.89188,0.5133103,3.462493,12.89567,14.45329,15.41658,,1.29685,1.291504,1.309443,0.2752265,0.0176,0.32,0.5012419,0.1753609,0.373661,-0.2289032,0.1950384,0.3978406,-0.1912271,0.2219425,0.408271,0.5688911,0.1413273,0.6112098,0.8495813,0.1537576,0.3459777,0.4362055,0.1416885,0.3081055,0.4394358,0.1182467,0.4381739
60344,3.509883,-30.33921,13068.87,11529.65,1,1,0,0,0,9,14.36412,16.85862,3.888905,12.9254,14.13198,14.96855,15.72182,,1.296507,1.289678,1.309589,0.3668814,0.0288,0.32,0.4165941,0.1767536,0.3677958,-0.3002194,0.1965466,0.3917582,-0.3806103,0.2231576,0.403837,0.5705826,0.1416315,0.6085867,0.8437387,0.1638211,0.3047767,0.7960057,0.1497328,0.2758891,0.3458945,0.1226344,0.40738
60358,3.468689,-30.33912,16268.6,11535.2,1,1,0,0,0,9,13.38897,0.7235796,0.5661326,3.084851,10.37234,16.3533,19.31627,,1.227488,1.210894,1.228548,0.1501057,0.0064,0.32,-0.02287778,0.2663365,0.3374824,0.1001375,0.2749961,0.4169323,-0.128723,0.324071,0.3989499,0.1984977,0.2631878,0.3671809,0.4034203,0.2190805,0.3550447,0.5353221,0.2016037,0.31706,0.7394819,0.1677663,0.4535075
60359,3.542207,-30.33918,10558.08,11534.51,1,1,0,0,0,20,6.674568,40.65537,4.594079,6.630991,6.678395,6.751684,19.42917,,1.36701,1.360959,1.389129,0.1124157,0.0096,0.32,-0.1687652,0.2834363,0.2512376,0.4287645,0.5135989,0.1007752,0.2028491,0.4155534,0.2045635,-0.67316,0.4133045,0.125532,0.07133655,0.3307554,0.1313288,2.374623,0.2318773,0.2020713,0.6652063,0.4872717,0.04532465
60370,3.548701,-30.33914,10053.7,11537.44,1,1,0,0,0,20,6.697315,28.34631,1.494777,5.920512,6.821804,18.71535,19.72516,,1.38945,1.382933,1.41472,0.1242575,0.008,0.32,0.02150316,0.2473097,0.3410039,0.4231604,0.3649497,0.2062442,-0.1529521,0.3001086,0.4052949,-0.2164481,0.2929365,0.2582224,0.3552184,0.2401156,0.2575011,1.369536,0.1837697,0.3324447,0.4829048,0.3456183,0.09309562
60401,3.576835,-30.33912,7868.428,11540.12,1,1,0,0,0,21,6.79751,21.58961,6.738172,6.770975,6.816812,6.877141,6.929298,,1.515966,1.493406,1.554399,0.1141472,0.1104,0.32,0.1360305,0.198108,0.3724825,2.474507,0.2357879,0.3463164,2.270221,0.192621,0.6895866,2.021637,0.1860083,0.4488948,2.103434,0.1438342,0.5029949,2.984254,0.1171996,0.5729063,2.160465,0.2028017,0.1895168
60424,3.523276,-30.339,12028.59,11549.8,1,1,0,0,0,9,9.383101,2.704113,0.5277621,2.832283,9.251375,13.76333,18.55231,,1.31929,1.308987,1.335773,0.1127862,0.008,0.32,-0.1817199,0.1875423,0.4436528,0.04579063,0.196799,0.5306427,0.2906947,0.3599738,0.2107591,0.4193027,0.2742584,0.2204048,0.263766,0.1681795,0.3927115,0.3182149,0.1490105,0.3782978,0.5682002,0.1344415,0.4603159
60426,3.478899,-30.33901,15475.52,11546.45,1,1,0,0,0,9,6.70077,7.216999,0.684691,0.9526463,3.276795,6.737151,10.21388,,1.234627,1.220459,1.237251,0.05471532,0.0752,0.32,-0.1831832,0.1817292,0.3479316,0.2284184,0.1872661,0.4315498,0.6391885,0.2229086,0.4047395,0.7884433,0.1828542,0.3651171,0.7962797,0.1549796,0.3405431,1.422898,0.1435493,0.3001695,0.9234288,0.1174772,0.4439326
60427,3.478402,-30.33896,15514.13,11550.15,1,1,0,0,0,9,11.32043,3.755119,0.2795069,2.596674,10.15129,12.39585,14.42286,,1.239649,1.225028,1.243019,0.1338855,0.0096,0.32,0.2434875,0.2651367,0.3498931,0.01165097,0.274279,0.4306219,0.3963014,0.3281825,0.3996967,0.9418703,0.2648455,0.3725538,0.4382998,0.2219657,0.3553706,0.6173572,0.2039184,0.3184108,0.5698945,0.1704189,0.4515653
60457,3.584853,-30.33906,7245.594,11545.95,1,1,0,0,0,20,7.648718,12.90907,7.372147,7.531613,7.655307,7.759994,8.301369,,1.486309,1.470462,1.535064,0.4309492,0.0656,0.32,-0.1787245,0.1576389,0.4623985,0.8113132,0.2262344,0.2956868,0.8237016,0.1914586,0.5486298,0.6967646,0.1781128,0.3848148,0.8496821,0.1416247,0.4077963,0.9081133,0.1114619,0.49787,1.24883,0.2098764,0.1390903
60458,3.584742,-30.33897,7254.208,11553.35,1,1,0,0,0,20,7.794504,47.73439,7.571517,7.625679,7.768719,7.80475,7.827654,,1.485843,1.469971,1.524413,0.1960133,0.1584,0.32,-0.1690352,0.1588669,0.4552779,3.580201,0.2270692,0.2935167,3.982967,0.1863656,0.5790257,3.43959,0.1786965,0.3823053,2.698657,0.1435946,0.3966843,2.708102,0.1126542,0.4873873,2.92474,0.2098248,0.1391587
60459,3.584899,-30.33917,7242.008,11535.71,1,1,0,0,0,20,7.475718,41.91636,7.424683,7.45045,7.480165,7.518487,7.541824,,1.487765,1.47929,1.534022,0.2006246,0.1104,0.32,0.03064756,0.1580362,0.4600767,2.4044,0.2274475,0.292541,2.267151,0.1880837,0.5684957,1.632424,0.17857,0.382847,1.66851,0.1470709,0.3781532,1.921573,0.1147227,0.4699698,3.188748,0.212916,0.1351474
60461,3.476523,-30.33899,15660.1,11547.97,1,1,0,0,0,9,7.288851,9.067812,0.6595204,1.675031,7.222425,7.728365,8.178151,,1.232157,1.218523,1.236785,0.6191995,0.1024,0.32,-0.1215238,0.1823429,0.3455933,1.07361,0.192765,0.4072798,0.8297322,0.2448706,0.3353947,0.7193348,0.199129,0.3078743,1.177307,0.151572,0.3560273,0.9704438,0.1435643,0.300107,1.082579,0.1198628,0.4264374
60499,3.583229,-30.33882,7371.78,11567.6,1,1,0,0,0,20,6.648283,11.87968,0.2943997,1.322016,6.072184,11.94515,14.7084,,1.486462,1.47473,1.530929,0.09732898,0.008,0.32,0.06909147,0.1706627,0.4198379,0.4468241,0.2162802,0.3442956,0.07711092,0.1755903,0.694135,0.3333352,0.1723597,0.4373068,0.2577464,0.1455012,0.411153,0.4440335,0.121329,0.4471518,0.3859289,0.2062812,0.1532219
60513,3.472339,-30.33875,15985.09,11569.24,1,1,0,0,0,9,8.749762,5.535242,0.3104489,2.636132,8.686679,11.15058,13.62295,,1.227224,1.212791,1.231346,0.2107168,0.016,0.32,0.118487,0.3844989,0.3396898,0.4397445,0.3940536,0.4259595,0.606834,0.4746248,0.3901738,1.368474,0.3839576,0.3619139,0.8648497,0.3522594,0.2880883,0.4287201,0.3247611,0.2563128,1.480918,0.2686858,0.3709065
60517,3.48345,-30.33875,15122.06,11569.38,1,1,0,0,0,9,6.202057,2.317225,0.1036123,1.027488,4.654305,6.392858,6.799427,,1.239223,1.225124,1.243895,0.1116368,0.0416,0.32,0.3919558,0.1958044,0.3538312,0.3367403,0.2030018,0.4335578,0.6315973,0.2402864,0.4112149,0.5516524,0.1960389,0.3750208,0.6815556,0.1634059,0.3616458,1.049863,0.164517,0.2698017,0.6275227,0.1269529,0.4487836
60519,3.462338,-30.33872,16761.98,11570.81,1,1,0,0,0,9,9.64973,3.870775,0.7189963,3.330403,10.0916,11.95813,15.71413,,1.213589,1.197858,1.213261,0.1476242,0.0144,0.32,-0.02483352,0.2578941,0.3487651,-0.3217733,0.2683784,0.4241572,0.7008428,0.3184003,0.4004563,0.5834793,0.2600465,0.364429,0.7133336,0.2156125,0.3551778,0.6891674,0.198566,0.316688,0.6831744,0.1657795,0.4500234
60534,3.481344,-30.33878,15285.67,11566.67,1,1,0,0,0,9,7.330321,6.912055,0.9195374,6.59725,7.418104,8.08312,9.623387,,1.238567,1.226158,1.242028,0.1262637,0.0096,0.32,-0.2253139,0.1812092,0.3499312,0.6482073,0.1884132,0.4263111,0.2610785,0.2250856,0.3969484,0.4818034,0.2020249,0.2991111,0.408706,0.1505879,0.3606958,0.4573544,0.1393338,0.3186075,0.5140241,0.1176065,0.4429573
60545,3.464963,-30.3387,16558.06,11572.77,1,1,0,0,0,9,11.74665,4.274155,0.9896901,9.888833,11.96977,14.10881,15.59474,,1.219059,1.201569,1.224932,0.4427516,0.0464,0.32,-0.6966219,0.6467524,0.3491248,-0.6233936,0.6729552,0.4247082,0.9432416,0.8473519,0.3559718,2.19695,0.6532612,0.3635651,2.406113,0.5471327,0.3472559,1.862704,0.5490391,0.260781,1.82591,0.4161316,0.4496521
60563,3.482475,-30.33868,15197.84,11576.07,1,1,0,0,0,9,6.07065,5.906905,5.730927,5.908955,6.072483,6.217339,6.346091,,1.237148,1.225411,1.241437,0.1118466,0.0912,0.32,1.983725,0.1996324,0.3526935,2.779183,0.2183869,0.3881615,2.436542,0.301668,0.2703257,1.888357,0.2008159,0.3703074,1.93043,0.167916,0.3548571,2.901141,0.1714849,0.2572961,1.95203,0.128461,0.4541484
60564,3.47705,-30.33864,15619.2,11579.4,1,1,0,0,0,9,6.704826,1.175246,0.4813264,2.982479,7.652147,16.85658,19.51249,,1.230517,1.216825,1.234354,0.1014088,0.008,0.32,-0.01852348,0.1910604,0.3396852,0.1441178,0.197733,0.4177012,-0.1062516,0.2378038,0.3837661,0.1455847,0.1890428,0.3686353,0.09803398,0.1715247,0.3000149,0.5742292,0.1581455,0.2668887,0.524557,0.1296591,0.3932717
60612,3.584898,-30.33856,7242.102,11590.35,1,1,0,0,0,20,6.098572,17.32208,0.3073767,1.016386,5.865427,6.3933,8.086335,,1.468302,1.452433,1.505511,0.2060078,0.0144,0.32,0.512408,0.3789631,0.4078115,1.380714,0.5113013,0.2950567,1.492548,0.4147141,0.5959938,1.386042,0.4028962,0.3833239,1.453943,0.3326742,0.3766976,0.9095191,0.2581695,0.4730083,1.157548,0.4831052,0.1337984
60615,3.551528,-30.33856,9834.165,11590.11,1,1,0,0,0,20,6.662823,15.47973,0.8017426,6.051824,6.61909,6.729943,7.069486,,1.394955,1.385486,1.420911,0.07570319,0.0288,0.32,0.1969053,0.1846904,0.3368638,0.9718088,0.2715231,0.2052748,0.5679576,0.2259455,0.3939328,0.2385214,0.217533,0.2579834,0.3335974,0.1761647,0.2635623,0.8328382,0.1332771,0.3482234,0.1193708,0.2545551,0.0945498
60617,3.511996,-30.33856,12904.76,11589.09,1,1,0,0,0,9,13.6586,16.45267,3.090025,11.79528,13.20203,14.24642,15.05243,,1.29736,1.28926,1.309595,0.2972116,0.016,0.32,-0.2986555,0.1819424,0.3471166,0.1675199,0.1895926,0.4210238,-0.1118878,0.2210794,0.4114647,0.7077682,0.1420723,0.6048163,0.7539055,0.1572869,0.3306254,0.1698765,0.1422682,0.3055997,0.5920522,0.1194786,0.4291844
60618,3.512058,-30.33854,12900,11590.28,1,1,0,0,0,9,13.50473,18.37996,2.943173,12.15207,13.1626,14.06045,14.87341,,1.297268,1.292691,1.310574,0.2057858,0.0096,0.32,-0.2412126,0.1877257,0.3260586,0.3251703,0.1880884,0.4277847,-0.2686622,0.219789,0.4163107,0.7706678,0.1431997,0.59533,0.7172027,0.1744218,0.2688559,0.2860963,0.1572235,0.2502269,0.5802149,0.1361901,0.3303188
60674,3.485556,-30.33835,14958.5,11605.51,1,1,0,0,0,5,6.669113,0.3647575,0.3900045,3.26784,8.098279,17.20611,19.52285,,1.241752,1.229861,1.246282,0.09477966,0.0064,0.32,,,,,,,,,,,,,0.309517,0.1834777,0.299231,0.6175178,0.153534,0.3231554,0.2832499,0.1317867,0.4344433
60691,3.56737,-30.3385,8603.59,11595.71,1,1,0,0,0,20,6.607278,26.54178,6.225604,6.433519,6.589134,6.735271,7.058725,,1.466541,1.454049,1.503841,0.3095142,0.136,0.32,-0.06892562,0.1908013,0.3156316,1.648669,0.2091718,0.3458938,0.9512944,0.1728507,0.6731113,0.8902105,0.1650634,0.4480647,1.380367,0.1247364,0.5256958,1.975514,0.1031368,0.5814889,1.979706,0.1768449,0.1959021
60692,3.567401,-30.33843,8601.171,11602.55,1,1,0,0,0,20,6.734511,20.92817,0.8801315,1.503072,6.701467,6.851132,7.6814,,1.46613,1.443136,1.494289,0.3920153,0.2336,0.32,0.5100029,0.1940445,0.3051692,1.743799,0.2086469,0.3476366,1.479502,0.1727459,0.6739286,1.472237,0.1644863,0.4512141,1.445114,0.1296797,0.4863816,2.218716,0.1050006,0.5610284,2.208087,0.1802295,0.1886133
60730,3.526288,-30.3383,11794.65,11612.78,1,1,0,0,0,7,6.366463,6.543203,0.2812817,1.618224,5.529952,10.05562,14.43556,,1.315532,1.311361,1.332908,0.2019194,0.0528,0.32,0.9200163,1.261592,0.03225921,,,,1.413926,0.5943588,0.2543784,,,,,,,2.66242,0.3495657,0.2261827,,,
60740,3.575845,-30.33826,7945.287,11617.27,1,1,0,0,0,22,6.089417,6.508565,0.3587013,1.873618,5.719805,6.528467,15.36029,,1.505294,1.491015,1.544992,0.1195485,0.0096,0.32,0.5389366,0.224496,0.3540578,0.1685005,0.2432579,0.3971583,0.2754411,0.1995124,0.7845808,0.134167,0.1925143,0.5115222,0.3366622,0.1544615,0.5323891,0.5059877,0.1303388,0.5654176,0.6582893,0.2201485,0.1963094
60746,3.466498,-30.33827,16438.91,11611.68,1,1,0,0,0,9,8.113049,4.458714,0.4356368,1.526621,7.082521,8.541282,9.388682,,1.216489,1.201018,1.218197,0.2352381,0.16,0.32,0.04420033,0.1831002,0.3427404,0.4540183,0.1878693,0.4287829,1.022629,0.2224245,0.4065035,0.5613489,0.1813818,0.3710692,0.9427947,0.1529776,0.3495148,0.9728772,0.1397472,0.316725,1.202308,0.1165416,0.4510891
60748,3.583485,-30.33824,7351.858,11619.17,1,1,0,0,0,20,13.598,18.54111,12.31132,12.99262,13.67772,14.40186,15.30833,,1.492468,1.481824,1.540382,0.09658377,0.0288,0.32,-0.04511013,0.1735196,0.4062189,-0.05588974,0.2331346,0.2963809,-0.4374626,0.1977908,0.5471817,0.9113742,0.187351,0.3702068,0.5702305,0.151749,0.3780801,0.5003444,0.1187906,0.4665725,0.4659302,0.2093713,0.1487662
60859,3.524542,-30.34664,11929.87,10861.75,1,1,0,0,0,11,6.14554,13.76325,5.948101,6.039561,6.123807,6.185132,6.234854,,1.373135,1.367222,1.394336,1.657754,0.8496,0.7,3.934707,0.2696067,0.9576392,6.605125,0.3159087,0.9661766,5.390659,0.4395175,0.6704364,4.84774,0.3724042,0.6009994,8.243167,0.2728418,0.7455748,12.86932,0.2334252,0.7687777,9.336759,0.1977813,0.9512519
60869,3.459802,-30.33802,16959,11633.25,1,1,0,0,0,5,6.884724,1.21901,0.6135404,3.244636,9.84486,17.02991,19.47066,,1.204747,1.187428,1.208497,0.139468,0.0048,0.32,,,,,,,,,,,,,0.5092417,0.2186453,0.3531644,0.7500921,0.2024855,0.3113988,0.680887,0.172706,0.4239804
60874,3.557456,-30.33817,9373.642,11625,1,1,0,0,0,20,6.796553,7.817907,6.743667,6.772084,6.810935,6.863428,6.919675,,1.415544,1.402025,1.442116,0.1839138,0.2896,0.48,1.4275,0.4080123,0.308545,4.800845,0.5838193,0.2050829,6.038506,0.482245,0.4108716,5.422636,0.4730625,0.2571703,6.67437,0.3792281,0.2629558,10.3056,0.2901568,0.330874,8.721975,0.5131562,0.09619657
60917,3.516715,-30.33794,12538.28,11645,1,1,0,0,0,6,10.07546,4.646407,0.2156581,6.041954,9.955832,12.44927,14.06831,,1.299256,1.290479,1.3146,0.1087946,0.0112,0.32,,,,,,,1.281578,1.597968,0.009217149,1.302135,0.2522572,0.2245217,0.9663081,0.2091482,0.2188346,-0.8308994,0.9207971,0.008537765,,,
60939,3.57292,-30.33792,8172.503,11648.01,1,1,0,0,0,21,7.911602,22.724,0.5295037,5.294459,7.115192,8.000385,9.226341,,1.58926,1.578682,1.631356,0.1594368,0.008,0.32,-0.25819,0.3493044,0.2859417,1.051222,0.3652637,0.3444123,0.8853425,0.297421,0.6902851,0.9400774,0.2893098,0.4428517,0.5695518,0.2212765,0.5072162,0.7996748,0.1844536,0.5519976,0.984575,0.3207493,0.1808154
60945,3.464436,-30.33788,16599.11,11646.25,1,1,0,0,0,9,9.754954,7.651941,2.077694,8.97589,9.77594,10.50981,11.61576,,1.214205,1.197274,1.216337,0.4729279,0.0432,0.32,-1.25392,1.035835,0.3481777,-0.755426,1.068065,0.4313129,4.471274,1.273355,0.403245,2.12634,1.039022,0.3676472,4.451133,0.9156395,0.3171836,2.3674,0.8092583,0.307067,5.11624,0.6836589,0.4261711
60980,3.572397,-30.33821,8213.113,11622.37,1,1,0,0,0,20,6.788419,25.16278,6.741462,6.770681,6.811053,6.866646,6.920898,,1.570747,1.561255,1.608635,1.581331,0.6384,0.7,-0.553176,0.5006419,0.277721,4.930664,0.5309098,0.3420882,4.390195,0.4353268,0.6834065,4.300948,0.435055,0.440367,4.585137,0.3349721,0.4946474,6.571986,0.2833472,0.521745,4.7942,0.4540267,0.1805107
60984,3.565553,-30.33786,8744.752,11653.25,1,1,0,0,0,20,6.717489,19.55429,0.3919038,1.382223,6.607807,6.787788,12.15513,,1.447915,1.432585,1.476133,0.3014959,0.0304,0.32,0.18495,0.1919696,0.3118016,0.3969386,0.2193726,0.3144738,0.2443767,0.1785807,0.630609,0.4162024,0.1711597,0.4167149,0.5698444,0.1420542,0.4053337,0.8238805,0.1202014,0.4281044,0.3372797,0.2018013,0.1504445
60986,3.483229,-30.33781,15139.29,11654.57,1,1,0,0,0,9,7.200857,5.075781,0.521552,1.961084,6.960557,8.602781,18.09458,,1.237165,1.225707,1.239515,0.2039363,0.0112,0.32,-0.2217479,0.357998,0.3533077,1.195032,0.3695842,0.43661,0.400376,0.4379896,0.4131169,0.03926262,0.3574483,0.3765191,0.4688077,0.3302588,0.2955178,0.8586957,0.2757611,0.3205338,1.245041,0.2305563,0.454194
60990,3.541754,-30.33784,10593.32,11654.92,1,1,0,0,0,20,6.680185,30.03717,2.182315,5.915874,6.710825,18.54417,19.73321,,1.355849,1.348282,1.377523,0.1003674,0.0096,0.32,-0.182884,0.2604384,0.2530681,-0.8154317,0.6708333,0.05023705,0.1450501,0.5454309,0.1009844,-0.4273521,0.5367207,0.06330671,0.1735112,0.4335321,0.0650104,2.300223,0.2553537,0.1417061,0.7178133,0.6440439,0.02206467
60994,3.515663,-30.33782,12620,11655.08,1,1,0,0,0,5,7.18788,4.041914,0.4265282,2.423319,7.430892,13.24064,16.26678,,1.29154,1.286934,1.305056,0.3824126,0.0352,0.32,,,,,,,3.036884,1.482273,0.009153201,0.6220053,0.2345882,0.2218348,1.331733,0.201205,0.2020429,,,,,,
60996,3.465794,-30.33778,16493.64,11655.76,1,1,0,0,0,9,6.685419,1.3621,0.1377593,1.007588,3.991093,6.832087,12.50814,,1.211826,1.195301,1.215415,0.3153396,0.0464,0.32,0.06485668,0.4774839,0.3418313,0.9783648,0.4924831,0.4232069,0.8379753,0.578069,0.4081842,1.355478,0.474649,0.3675219,1.393379,0.3972383,0.3515645,2.053144,0.3627012,0.3189017,1.356076,0.3035866,0.4508638
61010,3.565106,-30.3378,8779.503,11658.82,1,1,0,0,0,20,12.39481,5.985756,1.464998,11.16372,12.55856,13.87377,14.92967,,1.459503,1.438006,1.490136,0.1307211,0.0208,0.32,0.02180292,0.2290424,0.3074369,0.1404821,0.2450722,0.353676,0.06773836,0.2008438,0.6997726,0.7936472,0.195949,0.446273,0.5450962,0.1682796,0.4054177,0.5733243,0.1367984,0.4639287,0.7225042,0.2423527,0.1464108
61039,3.571707,-30.33775,8266.723,11663.08,1,1,0,0,0,20,7.805358,10.54884,0.4595004,1.829965,6.882217,8.051553,9.889334,,1.512804,1.499103,1.54561,0.1999615,0.0368,0.32,0.09234662,0.2299157,0.3244329,0.4813113,0.255215,0.3467813,0.7240849,0.2086729,0.6893127,0.5215099,0.2018931,0.4470109,0.6422453,0.150237,0.540862,0.7632165,0.1260229,0.5812841,0.7531059,0.2138578,0.199937
61045,3.464748,-30.33767,16574.89,11665.96,1,1,0,0,0,8,7.614345,1.773654,0.8101498,6.355594,7.632873,8.462151,9.513332,,1.211576,1.194501,1.211599,0.2886564,0.032,0.32,-0.4263769,0.5373935,0.3504097,1.441728,0.5626793,0.4209642,2.01395,0.6616166,0.404608,0.9875025,0.5384969,0.3707607,1.409284,0.4855015,0.3056032,1.482481,0.4422274,0.2785449,1.926717,0.3689064,0.3964694
61104,3.46476,-30.33757,16573.93,11674.79,1,1,0,0,0,8,7.305132,15.29095,0.676553,4.393845,7.075375,8.723654,18.93556,,1.210848,1.194262,1.211703,0.1823393,0.016,0.32,-0.3805247,0.3429858,0.3487177,1.234214,0.3714386,0.3916142,0.8627948,0.4227831,0.4016773,-0.1619467,0.3412378,0.3742926,1.111934,0.2902466,0.346633,0.7124835,0.2651633,0.314069,0.6537184,0.222238,0.4428644
61105,3.464387,-30.33763,16602.89,11668.76,1,1,0,0,0,9,10.72659,6.462349,0.454362,2.916496,10.4671,14.06522,16.03662,,1.214294,1.197193,1.21655,0.4359157,0.0224,0.32,-0.1574204,0.1820706,0.346628,0.002828598,0.1884373,0.426202,0.4235503,0.2246593,0.3984563,0.4703006,0.1823175,0.3672701,0.8138643,0.1545011,0.3426555,0.3913679,0.1411194,0.3105957,0.6147616,0.1177712,0.4417191
61202,3.464756,-30.33742,16574.24,11688.23,1,1,0,0,0,8,6.717973,19.90246,1.075257,5.506776,8.442899,18.86062,19.72212,,1.209431,1.195484,1.213079,0.5896183,0.056,0.32,-3.480579,1.468012,0.3515756,4.994856,1.594465,0.3925131,4.12207,1.890898,0.3708753,-1.24268,1.468101,0.3734783,5.043261,1.255226,0.3423044,6.258788,1.146962,0.3100315,3.89308,0.9685774,0.4306163
61207,3.479499,-30.33741,15429.08,11689.86,1,1,0,0,0,9,9.590971,9.201088,1.880807,9.136859,9.754736,10.50697,11.50967,,1.233537,1.222862,1.238456,0.2275232,0.0336,0.32,-0.2808425,0.4565987,0.3504364,-0.5664502,0.4746221,0.4271581,2.474638,0.621341,0.331211,1.263708,0.4601576,0.3665765,1.047508,0.3837195,0.3532066,1.761151,0.353754,0.314269,1.250809,0.2943676,0.4495518
61217,3.568669,-30.33742,8502.717,11692.99,1,1,0,0,0,20,6.753258,12.13803,0.2491569,1.55388,5.632414,8.839987,17.48897,,1.458081,1.443666,1.489969,0.1064789,0.0096,0.32,0.2112224,0.2107374,0.2927008,0.225459,0.208279,0.3946595,0.2145283,0.1692314,0.7943857,0.03616525,0.1692707,0.4819953,0.2715503,0.1371315,0.4920519,0.4335004,0.1110137,0.5677794,0.3752806,0.1917301,0.1885419
61262,3.566371,-30.33734,8681.19,11700.36,1,1,0,0,0,20,6.944366,21.29984,0.4239527,1.76348,6.88708,8.745128,18.14991,,1.445555,1.430799,1.473849,0.1183219,0.024,0.32,0.05305358,0.2172757,0.3209601,0.01069732,0.2590747,0.2973238,0.3657509,0.2106756,0.5974908,-0.108918,0.2034871,0.3887756,0.1863403,0.1622914,0.4095061,0.596321,0.1324946,0.464625,1.421297,0.22757,0.156
